gene	gene_name	gene_type	chr	start	end	strand	length	Bract	Corolla	Leaves	Ligule	Ovary	Pollen	Seed	Stamen	Stem	Style
Ha8_00041542	Ha8_00041542	protein_coding	Ha8	55125884	55134044	+	2231	3.532	2.589	7.551	6.97	0.594	0.07	5.395	2.107	4.752	2.826
Ha8_00041543	Ha8_00041543	protein_coding	Ha8	55137311	55141484	+	995	0.126	0	0.199	0	0	2.74	0	4.837	0.101	0.192
Ha8_00041544	Ha8_00041544	protein_coding	Ha8	55143373	55146176	+	1486	200.029	231.235	13.87	109.886	249.826	0.122	218.917	23.728	109.138	209.241
Ha8_00041545	Ha8_00041545	protein_coding	Ha8	55147222	55152288	+	939	7.259	4.067	5.488	6.704	0.705	0.055	5.605	3.099	9.791	1.262
Ha8_00041546	Ha8_00041546	protein_coding	Ha8	55164499	55166522	+	908	54.204	5.745	22.7	44.526	16.048	0.029	23.565	11.095	146.352	123.222
Ha8_00041547	Ha8_00041547	protein_coding	Ha8	55168749	55176101	-	1793	3.017	4	2.321	2.194	1.478	61.279	6.881	6.992	6.753	3.431
Ha8_00041550	Ha8_00041550	protein_coding	Ha8	55450561	55452167	-	804	3.967	1.39	7.641	4.148	1.236	0	0.698	0.418	7.249	2.186
Ha8_00041554	Ha8_00041554	protein_coding	Ha8	55693277	55700380	+	513	3.535	0.545	1.159	2.337	0	0.557	0.336	0	5.093	0.67
Ha8_00041555	Ha8_00041555	protein_coding	Ha8	55703114	55703931	+	672	0.279	0	0	0.725	0.986	0.425	0.128	0	1.421	0.284
Ha8_00041557	Ha8_00041557	protein_coding	Ha8	55811037	55813397	-	1097	0.485	92.042	12.285	1433.022	46.189	8.236	0.786	11.53	0.183	340.81
Ha8_00041559	Ha8_00041559	protein_coding	Ha8	56012389	56017514	-	2513	1.941	0.371	0	0.567	0.527	0	0	0	0.7	0.137
Ha8_00041561	Ha8_00041561	protein_coding	Ha8	56068777	56069607	-	456	4.663	0	0.435	2.794	0	0.057	6.528	0	5.178	0.754
Ha8_00041562	Ha8_00041562	protein_coding	Ha8	56089298	56091567	-	858	8.455	2.931	3.465	4.367	3.088	0.182	3.218	5.088	13.058	1.737
Ha8_00041563	Ha8_00041563	protein_coding	Ha8	56093285	56093730	+	303	1.342	0.615	1.308	1.731	0	0	2.136	0	1.824	0.631
Ha8_00041564	Ha8_00041564	protein_coding	Ha8	56106146	56115800	+	3597	3.329	1.58	3.967	5.792	2.394	0.036	2.638	1.774	5.336	3.399
Ha8_00041566	Ha8_00041566	protein_coding	Ha8	56380173	56383422	+	2611	0.072	0.071	0.911	0.029	0	0	0	0	0.019	0
Ha8_00041569	Ha8_00041569	protein_coding	Ha8	56914509	56916363	-	465	25.015	3.405	60.947	17.002	7.122	0.279	13.174	5.777	19.772	4.848
Ha8_00041571	Ha8_00041571	protein_coding	Ha8	56956467	56957322	-	762	0.123	0	0.52	0.098	0.435	0.204	0.453	1.322	0.527	0.1
Ha8_00041572	Ha8_00041572	protein_coding	Ha8	57254068	57261332	-	1260	0.025	0	0.157	0	0	0.062	0.103	0	0.04	0
Ha8_00041573	Ha8_00041573	protein_coding	Ha8	57435130	57440609	-	2499	5.255	5.516	14.989	11.02	10.072	1.267	7.854	5.286	11.52	5.642
Ha8_00041574	Ha8_00041574	protein_coding	Ha8	57497153	57509928	+	2286	68.734	16.95	67.795	54.352	17.239	0.136	9.209	14.347	79.757	33.231
Ha8_00041577	Ha8_00041577	protein_coding	Ha8	57912461	57914846	-	2312	0	0	0.086	0.016	0	0	0.037	0	0.022	0.017
Ha8_00041578	Ha8_00041578	protein_coding	Ha8	57967917	57980317	-	2529	8.803	2.799	2.194	1.956	0.262	0.021	0.068	0.177	7.033	1.42
Ha8_00041579	Ha8_00041579	protein_coding	Ha8	58014467	58018410	+	1558	0.04	0	0.254	0.12	0	0	0.028	0	0.129	0.074
Ha8_00041582	Ha8_00041582	protein_coding	Ha8	58166555	58168902	-	1869	11.243	11.263	0.53	12.811	17.365	0.056	1.408	9.044	34.005	6.583
Ha8_00041584	Ha8_00041584	protein_coding	Ha8	58251870	58258803	+	2409	16.926	6.187	26.326	19.365	2.474	0.022	1.468	8.271	87.01	2.522
Ha8_00041585	Ha8_00041585	protein_coding	Ha8	58260224	58268988	-	1203	33.868	5.033	2.306	26.443	13.489	0.043	29.799	34.149	140.116	28.143
Ha8_00041587	Ha8_00041587	protein_coding	Ha8	58303051	58304314	-	441	153.154	6.759	13.033	66.272	30.038	0	133.623	42.135	514.374	77.551
Ha8_00041590	Ha8_00041590	protein_coding	Ha8	59017677	59018750	-	1074	5.008	1.561	0.554	1.256	2.775	0.024	62.821	4.065	5.707	2.384
Ha8_00041592	Ha8_00041592	protein_coding	Ha8	59588689	59591104	-	2331	4.977	1.878	0.935	5.321	2.273	0.022	2.202	1.441	7.242	2.016
Ha8_00041593	Ha8_00041593	protein_coding	Ha8	59678931	59680479	-	1020	50.46	192.867	12.047	171.587	688.963	0.051	104.379	92.184	55.955	114.674
Ha8_00041594	Ha8_00041594	protein_coding	Ha8	59730435	59731372	+	408	0.383	0.228	3.886	0.459	0	0	0.952	0.274	0.739	0.656
Ha8_00041595	Ha8_00041595	protein_coding	Ha8	59766185	59767312	-	1128	2.134	0.661	0.878	2.923	0.294	0	1.071	0.794	2.494	0.407
Ha8_00041596	Ha8_00041596	protein_coding	Ha8	59794787	59795635	+	510	0.061	0	1.166	0.294	0	0	0.338	0.658	0.591	0
Ha8_00041600	Ha8_00041600	protein_coding	Ha8	59984781	59985334	+	480	0.456	4.657	15.277	159.323	90.382	60.795	16.537	1332.052	1.884	174.741
Ha8_00041601	Ha8_00041601	protein_coding	Ha8	59993770	59994431	-	468	56.391	194.054	9.74	148.596	796.082	0	106.557	126.049	61.728	97.164
Ha8_00041602	Ha8_00041602	protein_coding	Ha8	60041798	60043544	-	915	1.264	0.713	10.613	3.808	3.619	0.738	4.667	2.324	4.173	1.378
Ha8_00041604	Ha8_00041604	protein_coding	Ha8	60066584	60069751	+	1027	0.091	0	0.193	0	0	0	0.126	0	0.147	0.149
Ha8_00041605	Ha8_00041605	protein_coding	Ha8	60094235	60100874	-	4154	0.873	0.628	3.101	1.263	0.399	0.025	1.392	0.135	1.657	0.8
Ha8_00041606	Ha8_00041606	protein_coding	Ha8	60192294	60194555	-	1389	120.551	107.296	10.844	108.469	92.508	0.15	23.262	19.341	57.837	59.038
Ha8_00041608	Ha8_00041608	protein_coding	Ha8	60292191	60295871	+	2631	2.199	0.283	0.904	0.726	0	0	1.345	1.489	12.317	0.378
Ha8_00041609	Ha8_00041609	protein_coding	Ha8	60297205	60300359	+	1782	7.493	2.143	12.011	9.126	2.044	0.015	4.963	2.073	22.47	3.967
Ha8_00041612	Ha8_00041612	protein_coding	Ha8	60401096	60403826	-	1632	0.211	0	0.364	0.23	0	0	0.106	0	0.462	0.023
Ha8_00041614	Ha8_00041614	protein_coding	Ha8	60464750	60467497	-	792	80.739	20.934	25.524	58.475	91.573	0.295	61.44	19.222	73.459	56.595
Ha8_00041615	Ha8_00041615	protein_coding	Ha8	60475787	60480675	-	1819	1.203	0.307	2.397	2.039	0.728	0.043	2.229	2.462	1.436	0.441
Ha8_00041616	Ha8_00041616	protein_coding	Ha8	60579673	60583801	-	651	15.13	7.583	23.137	39.599	6.105	0	15.374	1.204	18.754	10.037
Ha8_00041617	Ha8_00041617	protein_coding	Ha8	60625264	60628211	+	879	0.036	0.53	0.225	0.043	0	0.03	0.245	0	0.229	0.217
Ha8_00041618	Ha8_00041618	protein_coding	Ha8	60765184	60767490	-	986	67.168	35.52	149.543	86.605	15.114	0.184	9.8	4.314	54.012	23.95
Ha8_00041619	Ha8_00041619	protein_coding	Ha8	60876265	60879545	+	1496	18.874	4.234	19.871	18.384	3.542	20.843	6.575	13.094	26.027	5.492
Ha8_00041620	Ha8_00041620	protein_coding	Ha8	60882524	60885535	-	1934	10.299	8.766	17.523	18.037	9.418	7.705	10.194	11.807	24.913	8.437
Ha8_00041621	Ha8_00041621	protein_coding	Ha8	60895571	60903992	-	2739	77.162	9.726	1.085	15.65	5.199	0.294	1.953	27.014	62.494	43.193
Ha8_00041623	Ha8_00041623	protein_coding	Ha8	61344135	61348764	-	2833	5.552	1.874	10.703	7.499	3.039	0.046	20.496	2.292	8.796	4.411
Ha8_00041625	Ha8_00041625	protein_coding	Ha8	61416863	61419710	-	948	35.986	26.038	4.808	16.284	35.982	0.055	18.748	10.391	24.75	23.177
Ha8_00041626	Ha8_00041626	protein_coding	Ha8	61528440	61532236	+	1554	3.36	0.959	2.806	3.544	1.279	0.033	7.023	1.008	3.783	1.525
Ha8_00041627	Ha8_00041627	protein_coding	Ha8	61572035	61576570	+	1489	10.92	1.376	7.72	13.261	1.557	0.262	10.401	2.932	12.754	5.826
Ha8_00041628	Ha8_00041628	protein_coding	Ha8	61581681	61584842	-	1486	12.815	4.638	1.867	2.471	2.006	0	0.319	0.527	4.902	2.957
Ha8_00041629	Ha8_00041629	protein_coding	Ha8	61903414	61909513	+	2696	4.605	2.246	11.321	6.185	2.58	0.135	8.097	3.405	7.976	3.076
Ha8_00041630	Ha8_00041630	protein_coding	Ha8	62021642	62022442	+	414	7.326	2.025	1.915	3.439	4	0	0	0	0.728	2.4
Ha8_00041631	Ha8_00041631	protein_coding	Ha8	62095213	62099893	+	2268	1.42	0.616	1.573	1.801	0.876	2.278	3.785	2.961	31.013	1.398
Ha8_00041633	Ha8_00041633	protein_coding	Ha8	62424215	62448717	-	945	6.155	1.479	10.486	6.542	0	2.198	4.748	3.435	11.962	1.496
Ha8_00041635	Ha8_00041635	protein_coding	Ha8	62548879	62551498	-	540	78.346	5.865	20.552	70.498	6.746	1.202	26.522	19.485	80.944	21.441
Ha8_00041636	Ha8_00041636	protein_coding	Ha8	62557888	62561127	+	1559	59.87	52.757	144.92	43.502	9.134	0.067	0.941	3.805	25.846	15.221
Ha8_00041644	Ha8_00041644	protein_coding	Ha8	62724465	62732061	+	2737	0.217	0.102	0.507	0.972	0.363	0.028	0.473	0.164	0.532	0.251
Ha8_00041648	Ha8_00041648	protein_coding	Ha8	63177011	63180769	+	1643	0.723	1.587	8.323	13.934	2.217	0	0.551	0.273	9.846	0.558
Ha8_00041649	Ha8_00041649	protein_coding	Ha8	63442942	63447873	+	1687	20.593	9.386	10.925	22.721	7.067	0.046	8.848	6.038	18.911	14.202
Ha8_00041650	Ha8_00041650	protein_coding	Ha8	63488088	63492573	+	1857	2.509	1.254	2.455	2.986	1.427	0	0.697	1.266	7.765	0.535
Ha8_00041651	Ha8_00041651	protein_coding	Ha8	63526277	63531147	+	1884	219.696	225.548	14.727	371.63	96.503	0.207	20.562	26.915	157.497	115.732
Ha8_00041652	Ha8_00041652	protein_coding	Ha8	63536912	63539390	-	2385	1.285	0.976	3.739	3.142	2.499	0.011	2.984	0.329	1.748	1.089
Ha8_00041653	Ha8_00041653	protein_coding	Ha8	63603714	63604202	+	489	4.092	2.286	9.322	12.796	603.42	0	169.997	11.674	6.165	202.001
Ha8_00041655	Ha8_00041655	protein_coding	Ha8	63796397	63797237	+	495	37.586	82.796	48.045	15.215	9.366	0	1.22	11.985	9.033	2.547
Ha8_00041660	Ha8_00041660	protein_coding	Ha8	64067864	64069914	+	1179	0.106	2.37	45.722	8.104	7.303	0.11	7.757	0.475	6.179	0.907
Ha8_00041662	Ha8_00041662	protein_coding	Ha8	64252264	64253738	-	926	0.068	0.201	0.642	0.688	0	0	0	0	0	0.041
Ha8_00041667	Ha8_00041667	protein_coding	Ha8	64902365	64908822	-	1850	3.972	2.115	4.928	4.051	0.716	1.881	3.731	1.513	5.676	3.367
Ha8_00041671	Ha8_00041671	protein_coding	Ha8	65095884	65097493	-	996	6.279	5.237	2.587	9.367	0	0	0.087	1.236	0.05	4.527
Ha8_00041672	Ha8_00041672	protein_coding	Ha8	65141322	65143254	+	673	4.182	15.363	2.945	2.672	13.286	0.116	2.564	4.657	4.927	11.526
Ha8_00041675	Ha8_00041675	protein_coding	Ha8	65267878	65268557	+	354	5.211	1.052	2.799	3.916	7.484	0	6.215	1.581	7.948	3.994
Ha8_00041676	Ha8_00041676	protein_coding	Ha8	65450933	65464759	+	5361	35.982	36.487	41.589	46.388	22.115	0.16	61.107	28.773	55.293	30.165
Ha8_00041677	Ha8_00041677	protein_coding	Ha8	65503998	65506950	+	1395	6.343	0.935	6.393	8.703	3.561	0.409	3.525	0.722	7.923	2.027
Ha8_00041679	Ha8_00041679	protein_coding	Ha8	65753596	65755202	+	944	1.457	1.283	1.26	0.675	1.052	0.028	0.548	0.237	1.171	0.121
Ha8_00041684	Ha8_00041684	protein_coding	Ha8	66724841	66729563	-	1881	10.323	4.061	9.061	16.115	1.761	1.325	8.554	3.868	18.163	3.189
Ha8_00041685	Ha8_00041685	protein_coding	Ha8	66737373	66741183	-	1219	68.463	50.508	75.762	299.785	79.872	0.319	42.396	22.314	261.057	144.918
Ha8_00041688	Ha8_00041688	protein_coding	Ha8	67350755	67355040	-	3528	0.399	1.901	15.56	5.852	3.849	0.022	7.006	1.491	4.13	1.419
Ha8_00041691	Ha8_00041691	protein_coding	Ha8	67696221	67701064	+	1894	41.736	5.115	11.196	0.712	2.623	0	0.866	4.314	18.781	3.874
Ha8_00041692	Ha8_00041692	protein_coding	Ha8	67738626	67750900	-	2370	0.554	0	0.251	0.016	0	0	0.018	0.567	0.572	0.048
Ha8_00041698	Ha8_00041698	protein_coding	Ha8	68262151	68266016	-	1277	7.15	2.553	2.794	4.607	0.519	0	2.5	0.789	0.629	2.783
Ha8_00041701	Ha8_00041701	protein_coding	Ha8	68526938	68529779	+	1454	21.29	65.343	17.311	36.078	23.688	0.464	8.515	11.086	30.649	15.322
Ha8_00041702	Ha8_00041702	protein_coding	Ha8	68529365	68531324	-	1287	83.991	371.281	0.308	101.898	103.957	0.081	16.994	31.137	84.438	49.495
Ha8_00041703	Ha8_00041703	protein_coding	Ha8	68616146	68629751	-	3687	4.24	4.093	9.783	9.004	0.539	0.711	2.796	8.531	10.574	4.394
Ha8_00041704	Ha8_00041704	protein_coding	Ha8	68667694	68669346	+	665	2.257	0.42	2.682	2.197	2.49	0	2.335	0.842	1.435	1.666
Ha8_00041706	Ha8_00041706	protein_coding	Ha8	68690299	68691399	-	1013	0.309	0	0.391	0.296	0.327	0.026	0.085	0.553	0.298	0.038
Ha8_00041708	Ha8_00041708	protein_coding	Ha8	68986018	68992450	-	1654	0	0.113	0.24	0	0	4.081	0	7.512	0	0.231
Ha8_00041709	Ha8_00041709	protein_coding	Ha8	69185260	69188414	-	2058	269.174	43.812	227.46	86.045	16.414	0.908	12.242	29.97	143.595	47.812
Ha8_00041710	Ha8_00041710	protein_coding	Ha8	69212163	69213681	-	519	10.182	0	0.382	0.722	0	0	0.416	0.216	8.035	0.736
Ha8_00041711	Ha8_00041711	protein_coding	Ha8	69213697	69221300	-	474	4.42	0	0.418	0.79	0	0	0.273	0	4.664	0.242
Ha8_00041712	Ha8_00041712	protein_coding	Ha8	69249367	69253136	-	1344	19.334	3.327	21.382	26.067	10.103	0.676	27.636	15.575	24.523	18.168
Ha8_00041715	Ha8_00041715	protein_coding	Ha8	69944232	69946299	-	891	9.511	2.927	4.449	7.149	2.973	0.029	5.229	3.141	16.014	3.088
Ha8_00041716	Ha8_00041716	protein_coding	Ha8	69948638	69954154	-	1978	2.434	1.695	3.106	2.122	1.005	0.105	3.511	3.452	3.556	2.028
Ha8_00041718	Ha8_00041718	protein_coding	Ha8	70023628	70029026	-	1921	25.1	14.013	36.831	68.385	6.034	0.162	15.383	3.962	10.095	24.149
Ha8_00041719	Ha8_00041719	protein_coding	Ha8	70055522	70058465	-	684	28.663	1.906	17.095	17.858	5.81	7.364	12.74	13.91	25.488	5.196
Ha8_00041720	Ha8_00041720	protein_coding	Ha8	70088782	70093080	+	2190	8.952	4.934	9.864	12.028	1.059	0.012	7.387	2.351	17.321	7.328
Ha8_00041721	Ha8_00041721	protein_coding	Ha8	70093275	70096748	-	2048	0.275	0.955	0	0	3.072	0	4.508	8.144	111.448	0.019
Ha8_00041724	Ha8_00041724	protein_coding	Ha8	70759076	70761186	+	1257	302.466	122.046	16.239	119.443	8.431	0.248	100.829	53.698	152.043	199.968
Ha8_00041725	Ha8_00041725	protein_coding	Ha8	70764646	70765141	+	339	204.862	92.047	401.046	207.242	246.179	0.919	232.238	49.86	197.408	170.433
Ha8_00041726	Ha8_00041726	protein_coding	Ha8	70801643	70802753	+	812	23.259	6.424	2.929	6.368	0	0.032	0.531	0.965	0.309	1.082
Ha8_00041727	Ha8_00041727	protein_coding	Ha8	70813463	70816637	+	942	98.388	66.151	20.408	40.293	47.461	0.386	68.143	98.034	41.441	85.957
Ha8_00041728	Ha8_00041728	protein_coding	Ha8	70831020	70834214	-	1898	68.403	46.328	0.835	82.322	1.047	0.178	0.045	0.708	5.506	15.925
Ha8_00041734	Ha8_00041734	protein_coding	Ha8	71202235	71210817	-	2775	0.259	5.74	2.857	5.833	0.835	0.009	2.223	0.242	0.163	0.716
Ha8_00041739	Ha8_00041739	protein_coding	Ha8	71869709	71875971	+	726	4.479	3.721	3.003	7.277	4.105	0	1.545	0.154	4.983	2.421
Ha8_00041743	Ha8_00041743	protein_coding	Ha8	72000723	72002769	-	1785	5.08	0.939	1.776	3.296	4.453	0	12.35	3.386	11.484	5.052
Ha8_00041745	Ha8_00041745	protein_coding	Ha8	72128245	72129390	-	1056	9.002	11.555	13.137	38.889	16.308	0.049	39.217	21.624	14.844	13.244
Ha8_00041749	Ha8_00041749	protein_coding	Ha8	72216918	72220454	+	1535	68.282	19.904	111.293	52.677	10.572	0.389	22.399	15.533	39.866	46.502
Ha8_00041750	Ha8_00041750	protein_coding	Ha8	72220352	72228480	-	3052	0.246	0.549	10.26	2.848	1.194	1.208	2.233	1.614	2.584	0.451
Ha8_00041751	Ha8_00041751	protein_coding	Ha8	72234227	72246959	-	1670	6.366	1.785	4.866	11.173	1.388	0.062	11.263	4.022	8.364	1.876
Ha8_00041752	Ha8_00041752	protein_coding	Ha8	72257868	72260252	+	1297	43.323	456.107	14.822	16.38	111.326	0.04	11.242	15.017	63.179	139.002
Ha8_00041753	Ha8_00041753	protein_coding	Ha8	72318374	72319166	-	711	8.972	9.826	17.003	28.721	9.316	0.037	14.926	13.225	9.963	17.843
Ha8_00041757	Ha8_00041757	protein_coding	Ha8	73028872	73035897	-	1717	14.952	9.873	19.738	20.426	6.558	0.408	17.788	10.953	17.059	10.193
Ha8_00041759	Ha8_00041759	protein_coding	Ha8	73179983	73181773	+	825	200.008	41.662	26.905	199.2	104.369	3.43	173.236	44.911	110.226	138.722
Ha8_00041762	Ha8_00041762	protein_coding	Ha8	74134540	74137410	-	1236	0.025	0.075	0	0.061	0	0.231	0.105	0	0.122	0.093
Ha8_00041763	Ha8_00041763	protein_coding	Ha8	74149196	74152493	-	1100	4.349	1.44	5.045	2.282	2.409	0.071	3.961	1.425	4.293	1.772
Ha8_00041764	Ha8_00041764	protein_coding	Ha8	74153527	74158102	+	1076	14.065	7.878	12.893	18.63	10.464	0.193	15.395	9.987	24.374	6.925
Ha8_00041770	Ha8_00041770	protein_coding	Ha8	74660099	74661448	+	861	0.109	1.406	4.143	2.045	2.692	0.332	2.255	1.3	3.968	1.642
Ha8_00041772	Ha8_00041772	protein_coding	Ha8	74960535	74962707	+	649	28.667	9.76	19.849	21.362	4.082	0.48	17.415	4.312	31.507	14.779
Ha8_00041774	Ha8_00041774	protein_coding	Ha8	75024998	75029930	+	1300	0.144	0.645	0.61	1.095	0	0.02	0.033	0	0.85	0.647
Ha8_00041778	Ha8_00041778	protein_coding	Ha8	75194275	75197578	-	1740	0.036	0	0	0	0	0	0.025	0.064	0.029	0.022
Ha8_00041779	Ha8_00041779	protein_coding	Ha8	75232403	75233856	+	1079	9.042	3.194	5.327	1.945	0.921	0.024	8.516	3.216	39.765	2.019
Ha8_00041780	Ha8_00041780	protein_coding	Ha8	75405036	75406391	+	905	299.906	116.407	270.451	191.28	398.136	0.889	321.707	62.957	254.759	188.317
Ha8_00041782	Ha8_00041782	protein_coding	Ha8	75963092	75968308	-	2584	0.157	1.009	9.817	1.32	1.922	0.05	0.568	0.303	0.719	0.399
Ha8_00041784	Ha8_00041784	protein_coding	Ha8	76039633	76042411	-	637	38.289	12.575	1.244	106.173	15.077	1.06	62.981	34.618	7.098	51.889
Ha8_00041786	Ha8_00041786	protein_coding	Ha8	76285522	76286668	-	573	16.207	5.039	6.917	11.705	1.734	0.045	4.818	1.563	6.401	2.934
Ha8_00041787	Ha8_00041787	protein_coding	Ha8	76309825	76315125	+	2673	0.152	0	0.297	0	0	0	0.129	0	0.132	0.057
Ha8_00041788	Ha8_00041788	protein_coding	Ha8	76392116	76402193	-	1461	0.385	0	0.136	0.128	0	0	0.236	0.383	2.063	0
Ha8_00041789	Ha8_00041789	protein_coding	Ha8	76436895	76439572	+	1242	1.636	0.075	3.989	1.539	0.533	0	1.111	0.361	2.71	0.246
Ha8_00041790	Ha8_00041790	protein_coding	Ha8	76676993	76681730	+	3677	15.537	19.658	0.755	15.897	3.963	0.148	1.068	2.983	68.305	4.105
Ha8_00041799	Ha8_00041799	protein_coding	Ha8	76855599	76859688	-	3827	26.832	6.62	0	3.26	0.26	0.136	0.023	0.819	18.878	4.763
Ha8_00041805	Ha8_00041805	protein_coding	Ha8	77153383	77155577	+	1190	13.927	6.027	14.323	12.154	4.731	2.225	20.953	13.075	15.072	4.913
Ha8_00041806	Ha8_00041806	protein_coding	Ha8	77496339	77498283	+	942	32.53	7.91	40.815	29.434	1.758	0	12.777	1.426	17.867	5.76
Ha8_00041807	Ha8_00041807	protein_coding	Ha8	77500223	77502411	-	807	46.264	12.581	55.502	77.724	11.901	0.869	32.448	12.345	51.424	30.115
Ha8_00041808	Ha8_00041808	protein_coding	Ha8	77527601	77529226	-	862	15.598	9.401	9.886	12.78	13.062	0.181	11.51	17.531	12.065	10.462
Ha8_00041810	Ha8_00041810	protein_coding	Ha8	77532758	77539037	-	2712	4.554	0.309	8.331	7.267	0.733	0	0.334	2.6	35.643	0.352
Ha8_00041818	Ha8_00041818	protein_coding	Ha8	78532358	78534937	-	1305	0.599	0	0.152	0	0	0	0.298	0	0.5	0.029
Ha8_00041819	Ha8_00041819	protein_coding	Ha8	78536993	78539487	-	1260	270.377	111.036	540.604	243.818	16.821	0.577	26.5	14.392	170.94	46.128
Ha8_00041820	Ha8_00041820	protein_coding	Ha8	78547811	78549087	-	811	0.347	0.459	0	0.693	0	21.224	0	14.216	0.867	1.885
Ha8_00041823	Ha8_00041823	protein_coding	Ha8	79263235	79266170	+	1246	44.043	5.532	10.975	20.93	11.163	0.083	24.962	6.199	24.677	37.231
Ha8_00041824	Ha8_00041824	protein_coding	Ha8	79397532	79399504	-	937	1039.117	1207.717	288.288	820.646	1612.73	1.275	727.515	637.695	582.841	1116.8
Ha8_00041827	Ha8_00041827	protein_coding	Ha8	80336785	80339329	-	630	0.993	0.148	0.629	0.119	1.577	0	1.917	2.665	1.196	1.577
Ha8_00041829	Ha8_00041829	protein_coding	Ha8	80564060	80565932	+	630	0.149	0	0.629	0.059	0	0	0.411	1.954	0.957	0.121
Ha8_00041830	Ha8_00041830	protein_coding	Ha8	80698237	80702133	-	3360	0.577	1.164	3.303	6.881	2.76	0.008	0.282	1.199	4.067	0.637
Ha8_00041832	Ha8_00041832	protein_coding	Ha8	80752849	80755382	+	1974	4.657	1.038	7.731	4.612	1.174	0.026	1.726	0.34	5.625	2.652
Ha8_00041833	Ha8_00041833	protein_coding	Ha8	80758421	80764899	-	2974	78.088	188.234	9.396	92.514	237.298	0.288	80.664	132.262	79.281	220.6
Ha8_00041836	Ha8_00041836	protein_coding	Ha8	81276969	81278483	+	371	0.927	1.506	1.603	0.808	0.893	0.21	3.837	1.509	2.438	1.442
Ha8_00041838	Ha8_00041838	protein_coding	Ha8	81540162	81543623	-	1631	15.682	293.544	0.486	110.34	105.178	0.159	10.421	90.662	3.974	424.762
Ha8_00041841	Ha8_00041841	protein_coding	Ha8	81852622	81857376	+	3363	7.643	2.188	4.479	5.348	2.462	0.031	2.514	1.931	12.161	2.954
Ha8_00041842	Ha8_00041842	protein_coding	Ha8	81884460	81889022	+	3324	1.75	0.729	3.1	0.924	0.1	0.023	0.87	0.438	1.648	0.034
Ha8_00041846	Ha8_00041846	protein_coding	Ha8	82612212	82622112	+	2089	1.048	0.713	1.897	0.897	0	0.012	0.826	0.268	1.227	0.183
Ha8_00041848	Ha8_00041848	protein_coding	Ha8	82710604	82716647	+	2202	10.806	9.941	2.7	0.868	0.301	0.047	1.959	4.118	8.168	5.623
Ha8_00041851	Ha8_00041851	protein_coding	Ha8	82783784	82785316	-	990	0.316	1.694	0	1.135	0.669	0	0.305	1.244	1.015	0.849
Ha8_00041854	Ha8_00041854	protein_coding	Ha8	83162595	83174308	+	2508	0.037	0.149	0.632	0.164	0.132	0.01	0.034	0.268	0.22	0.03
Ha8_00041855	Ha8_00041855	protein_coding	Ha8	83206828	83220965	+	5349	2.631	4.075	17.821	10.101	4.21	0.044	7.468	2.218	7.467	4.801
Ha8_00041861	Ha8_00041861	protein_coding	Ha8	83708469	83716511	-	2226	4.214	7.239	9.972	16.193	1.934	0.093	7.325	5.984	5.372	8.034
Ha8_00041863	Ha8_00041863	protein_coding	Ha8	84367488	84370393	-	2235	0.154	0	0.089	0.017	0	0.023	0.058	0.2	0.495	0.017
Ha8_00041866	Ha8_00041866	protein_coding	Ha8	84497681	84499869	-	616	2.843	5.444	6.113	8.637	12.903	0.084	5.602	2.362	7.911	4.466
Ha8_00041871	Ha8_00041871	protein_coding	Ha8	84816094	84817401	-	681	0.459	0	0.291	0.44	0	0	0.95	1.151	0.885	0.842
Ha8_00041872	Ha8_00041872	protein_coding	Ha8	84970777	84974824	-	1980	14.15	4.798	6.006	11.411	7.861	0.013	1.242	2.374	28.876	5.52
Ha8_00041873	Ha8_00041873	protein_coding	Ha8	85009002	85011643	-	633	0.198	0.147	2.505	0.533	0	0	0.068	1.061	0.635	0.121
Ha8_00041876	Ha8_00041876	protein_coding	Ha8	85459174	85465392	-	4116	1.398	1.584	6.356	2.294	0.966	0.019	2.882	0.598	1.672	1.105
Ha8_00041878	Ha8_00041878	protein_coding	Ha8	85649378	85651469	-	787	241.927	13.611	1.007	10.046	1.262	0.099	24.721	5.832	69.393	28.404
Ha8_00041884	Ha8_00041884	protein_coding	Ha8	86101116	86105393	-	1530	8.359	4.383	11.917	22.139	4.113	0.272	2.058	4.463	21.049	4.945
Ha8_00041885	Ha8_00041885	protein_coding	Ha8	86151260	86159552	+	4174	1.663	7.833	8.689	3.743	3.808	4.279	3.163	5.739	6.656	4.239
Ha8_00041886	Ha8_00041886	protein_coding	Ha8	86159765	86161202	-	1344	0	0	0.59	0.669	0.246	0.019	0.225	0	0.972	0.199
Ha8_00041888	Ha8_00041888	protein_coding	Ha8	86258061	86258618	-	558	0.336	0	2.131	1.41	2.967	0	0.309	0.802	2.251	0.274
Ha8_00041889	Ha8_00041889	protein_coding	Ha8	86266819	86277030	+	4749	0.046	0.177	0	0.134	0	0.022	0.182	0.071	0.085	0.04
Ha8_00041893	Ha8_00041893	protein_coding	Ha8	86374371	86376590	+	1334	3.024	6.564	10.548	12.668	1.49	0	1.552	0.923	4.745	24.004
Ha8_00041899	Ha8_00041899	protein_coding	Ha8	86460171	86468140	-	1064	0.059	0	0.186	0.07	0	0	0.081	0	0.189	0
Ha8_00041903	Ha8_00041903	protein_coding	Ha8	86532163	86534541	+	1854	0.337	0.05	0.855	2.405	0	0.014	0.163	0.242	0.406	0.206
