gene	gene_name	gene_type	chr	start	end	strand	length	Bract	Corolla	Leaves	Ligule	Ovary	Pollen	Seed	Stamen	Stem	Style
Ha6_00047849	Ha6_00047849	protein_coding	Ha6	14538282	14539463	-	1182	136	7	17	99	6	0	139	1	59	83
Ha6_00047850	Ha6_00047850	protein_coding	Ha6	14592508	14594294	-	1787	0	82	0	2	17	392	1	13293	3	1373
Ha6_00047851	Ha6_00047851	protein_coding	Ha6	14640071	14645167	+	918	826	85	130	1176	14	8	368	66	1017	256
Ha6_00047852	Ha6_00047852	protein_coding	Ha6	14677673	14679687	+	2015	0	252	0	11	83	2608	1	42597	13	3768
Ha6_00047853	Ha6_00047853	protein_coding	Ha6	14704502	14709254	+	1039	272	593	21	3992	20	2	154	18	120	136
Ha6_00047854	Ha6_00047854	protein_coding	Ha6	14719035	14724315	+	2088	1245	239	171	1287	45	32	836	284	654	924
Ha6_00047855	Ha6_00047855	protein_coding	Ha6	14725711	14729827	+	1468	175	21	43	217	2	4	47	17	256	41
Ha6_00047856	Ha6_00047856	protein_coding	Ha6	14731580	14733702	+	471	98	8	9	64	0	1	24	3	52	24
Ha6_00047857	Ha6_00047857	protein_coding	Ha6	14731808	14738265	-	2396	207	58	39	392	8	16	148	36	300	108
Ha6_00047858	Ha6_00047858	protein_coding	Ha6	14745896	14753900	-	540	1331	239	105	636	75	130	292	269	719	793
Ha6_00047859	Ha6_00047859	protein_coding	Ha6	14795371	14796407	-	397	74	0	21	507	33	0	789	5	232	372
Ha6_00047860	Ha6_00047860	protein_coding	Ha6	14809514	14814202	-	1998	40	6	1	15	6	2	41	0	38	25
Ha6_00047861	Ha6_00047861	protein_coding	Ha6	14859756	14864453	+	663	16631	13419	1215	10482	5133	37	11012	4920	7831	24811
Ha6_00047862	Ha6_00047862	protein_coding	Ha6	14870003	14874135	+	1180	999	277	173	681	65	0	814	62	1104	371
Ha6_00047863	Ha6_00047863	protein_coding	Ha6	14905235	14907483	-	1695	2	14	3	26	2	66	2	536	1	39
Ha6_00047866	Ha6_00047866	protein_coding	Ha6	15055347	15057004	+	804	1715	274	116	1293	41	13	551	141	1430	566
Ha6_00047867	Ha6_00047867	protein_coding	Ha6	15086107	15091083	-	2346	997	102	55	408	65	4	454	154	1703	1259
Ha6_00047869	Ha6_00047869	protein_coding	Ha6	15197260	15201296	-	1860	66	63	25	224	0	12	32	23	348	119
Ha6_00047870	Ha6_00047870	protein_coding	Ha6	15205529	15207189	-	912	4	0	1	2	0	0	2	0	3	4
Ha6_00047873	Ha6_00047873	protein_coding	Ha6	15386127	15389390	+	1898	5	6	1	13	1	0	16	5	1	3
Ha6_00047874	Ha6_00047874	protein_coding	Ha6	15566497	15570572	-	2354	620	130	116	666	24	41	416	49	523	262
Ha6_00047875	Ha6_00047875	protein_coding	Ha6	15579480	15581608	+	1186	15	13	10	13	16	0	17	0	1	1
Ha6_00047876	Ha6_00047876	protein_coding	Ha6	15582149	15584487	-	765	357	99	79	256	26	2	414	27	219	176
Ha6_00047877	Ha6_00047877	protein_coding	Ha6	15597541	15600685	+	1444	111	18	16	76	5	8	126	10	81	35
Ha6_00047879	Ha6_00047879	protein_coding	Ha6	15607098	15610486	+	1285	3604	246	139	1390	89	40	1088	554	1840	2332
Ha6_00047880	Ha6_00047880	protein_coding	Ha6	15610477	15613692	-	863	274	101	23	281	68	1	228	203	131	398
Ha6_00047881	Ha6_00047881	protein_coding	Ha6	15699871	15714081	+	1425	0	12	0	1	1	740	2	620	1	21
Ha6_00047885	Ha6_00047885	protein_coding	Ha6	15843811	15846369	+	469	3424	292	157	1363	265	24	1142	444	1680	1859
Ha6_00047886	Ha6_00047886	protein_coding	Ha6	15849482	15854021	+	1571	169	45	30	121	10	17	141	18	85	116
Ha6_00047888	Ha6_00047888	protein_coding	Ha6	15911444	15918562	-	2092	820	133	184	1150	66	8	530	88	1003	379
Ha6_00047894	Ha6_00047894	protein_coding	Ha6	15999150	16005683	-	864	147	21	36	137	1	1	8	1	69	33
Ha6_00047895	Ha6_00047895	protein_coding	Ha6	16015652	16019795	-	2572	32	6	9	40	6	0	20	10	20	18
Ha6_00047896	Ha6_00047896	protein_coding	Ha6	16035851	16046379	+	1915	1170	250	124	916	63	1076	725	4421	1001	1385
Ha6_00047899	Ha6_00047899	protein_coding	Ha6	16429977	16440516	+	1888	1849	259	220	1479	57	10	859	134	1893	910
Ha6_00047901	Ha6_00047901	protein_coding	Ha6	16509220	16511308	-	720	348	12	24	162	3	1	76	15	145	142
Ha6_00047902	Ha6_00047902	protein_coding	Ha6	16608510	16609603	-	579	151	9	8	174	0	13	40	8	112	46
Ha6_00047903	Ha6_00047903	protein_coding	Ha6	16622847	16630359	+	387	110	11	6	109	0	6	38	5	86	18
Ha6_00047904	Ha6_00047904	protein_coding	Ha6	16669791	16671157	-	659	3	0	0	9	0	33	4	7	5	3
Ha6_00047905	Ha6_00047905	protein_coding	Ha6	16696198	16698328	-	1446	60	20	0	0	1	0	6	43	118	9
Ha6_00047907	Ha6_00047907	protein_coding	Ha6	16736907	16737982	+	610	3720	415	295	2022	161	33	1192	613	2245	2514
Ha6_00047908	Ha6_00047908	protein_coding	Ha6	16843450	16846763	+	1204	57	7	19	121	12	2	12	8	108	42
Ha6_00047911	Ha6_00047911	protein_coding	Ha6	17027067	17029593	+	1677	92	11	6	20	2	0	29	0	79	19
Ha6_00047913	Ha6_00047913	protein_coding	Ha6	17051113	17058870	+	3146	6	0	8	9	0	0	2	0	1	0
Ha6_00047914	Ha6_00047914	protein_coding	Ha6	17314877	17322206	-	769	895	142	368	481	17	2	48	27	364	83
Ha6_00047915	Ha6_00047915	protein_coding	Ha6	17385244	17395507	-	1235	1673	230	224	2241	25	251	580	359	1335	591
Ha6_00047917	Ha6_00047917	protein_coding	Ha6	17421336	17442796	+	6406	493	301	208	1193	46	122	1256	304	584	791
Ha6_00047918	Ha6_00047918	protein_coding	Ha6	17444953	17452022	-	2262	200	88	119	217	14	13	189	4	242	123
Ha6_00047924	Ha6_00047924	protein_coding	Ha6	17725574	17731951	+	1452	561	139	123	691	38	9	728	62	577	393
Ha6_00047925	Ha6_00047925	protein_coding	Ha6	17786212	17790141	+	1230	487	76	115	485	10	2	93	9	155	64
Ha6_00047926	Ha6_00047926	protein_coding	Ha6	17790546	17794312	-	1061	1721	165	408	2123	30	6	212	28	881	226
Ha6_00047927	Ha6_00047927	protein_coding	Ha6	17796368	17797432	-	809	292	15	111	180	6	1	154	28	442	90
Ha6_00047928	Ha6_00047928	protein_coding	Ha6	17901982	17903873	+	1740	2	0	4	16	2	0	21	1	12	7
Ha6_00047931	Ha6_00047931	protein_coding	Ha6	17924341	17928494	+	1147	2922	657	144	2031	257	51	2388	945	1548	2931
Ha6_00047932	Ha6_00047932	protein_coding	Ha6	17930993	17933601	-	705	111	15	20	86	3	3	73	2	83	14
Ha6_00047935	Ha6_00047935	protein_coding	Ha6	18014146	18016790	+	2465	1912	336	175	1474	95	548	1465	680	1698	1055
Ha6_00047936	Ha6_00047936	protein_coding	Ha6	18026242	18028652	-	914	1	12	77	160	16	1	215	1	36	10
Ha6_00047938	Ha6_00047938	protein_coding	Ha6	18112869	18117080	+	1245	1102	36	16	710	36	31	2404	48	323	3283
Ha6_00047939	Ha6_00047939	protein_coding	Ha6	18123969	18124895	+	561	36	5	17	48	1	0	4	0	43	4
Ha6_00047940	Ha6_00047940	protein_coding	Ha6	18183551	18185996	+	561	6	0	1	4	0	0	1	8	53	0
Ha6_00047942	Ha6_00047942	protein_coding	Ha6	18261714	18263857	-	1313	75	3	4	87	0	3	4	9	146	18
Ha6_00047947	Ha6_00047947	protein_coding	Ha6	18473998	18479354	-	1083	152	38	49	175	9	2	189	22	108	157
Ha6_00047950	Ha6_00047950	protein_coding	Ha6	18614041	18617260	-	1734	661	130	138	698	5	4	0	12	266	87
Ha6_00047951	Ha6_00047951	protein_coding	Ha6	18792767	18796027	-	1899	19	17	24	86	0	0	5	19	29	29
Ha6_00047952	Ha6_00047952	protein_coding	Ha6	19164221	19167211	+	1683	27	5	18	65	6	1873	45	961	38	90
Ha6_00047953	Ha6_00047953	protein_coding	Ha6	19244273	19246311	-	648	23	4	17	27	0	1	133	0	34	7
Ha6_00047956	Ha6_00047956	protein_coding	Ha6	19404311	19410905	+	2810	186	32	53	263	17	1247	70	1337	122	124
Ha6_00047957	Ha6_00047957	protein_coding	Ha6	19429870	19435585	-	1772	894	171	68	624	25	2	316	59	781	333
Ha6_00047962	Ha6_00047962	protein_coding	Ha6	19915117	19918927	+	1071	985	284	236	843	513	4	3371	308	106	1403
Ha6_00047963	Ha6_00047963	protein_coding	Ha6	19982466	19986573	-	1041	4535	257	308	2547	69	45	1568	205	2388	2236
Ha6_00047968	Ha6_00047968	protein_coding	Ha6	20080849	20084561	+	398	6	0	2	5	0	0	6	2	10	1
Ha6_00047970	Ha6_00047970	protein_coding	Ha6	20243214	20244472	-	648	3531	203	272	2319	54	3	953	106	1557	1761
Ha6_00047975	Ha6_00047975	protein_coding	Ha6	20350902	20351536	-	550	755	1097	583	6544	1401	284	869	2569	868	1911
Ha6_00047976	Ha6_00047976	protein_coding	Ha6	20470370	20481997	-	1443	720	164	84	529	29	4	824	67	548	418
Ha6_00047978	Ha6_00047978	protein_coding	Ha6	20739121	20744841	+	1131	27	0	1	13	0	1	69	5	18	10
Ha6_00047979	Ha6_00047979	protein_coding	Ha6	20745040	20747714	-	774	1716	530	155	1449	515	15	1726	744	1111	2215
Ha6_00047981	Ha6_00047981	protein_coding	Ha6	20899270	20901304	-	1507	231	56	35	155	5	0	405	30	193	72
Ha6_00047982	Ha6_00047982	protein_coding	Ha6	20909827	20912986	-	633	510	0	1	26	0	0	3	50	2980	0
Ha6_00047985	Ha6_00047985	protein_coding	Ha6	21138213	21142324	-	1284	2931	323	94	2306	54	22	1288	448	3348	1021
Ha6_00047986	Ha6_00047986	protein_coding	Ha6	21155869	21156147	-	206	0	1	0	0	0	140	1	432	0	114
Ha6_00047988	Ha6_00047988	protein_coding	Ha6	21242280	21247068	+	2120	0	0	4	3	0	0	3	1	6	6
Ha6_00047989	Ha6_00047989	protein_coding	Ha6	21297800	21301581	+	1382	6	0	1	11	0	3	8	14	59	6
Ha6_00047990	Ha6_00047990	protein_coding	Ha6	21305698	21309905	-	1451	2431	447	324	1732	87	23	1157	316	2039	1897
Ha6_00047991	Ha6_00047991	protein_coding	Ha6	21317656	21322754	-	1898	1315	271	265	1008	122	160195	208	13930	663	1674
Ha6_00047992	Ha6_00047992	protein_coding	Ha6	21366260	21367661	+	407	8814	2157	884	4372	2079	10	3845	867	2685	6440
Ha6_00047993	Ha6_00047993	protein_coding	Ha6	21450065	21453607	+	2553	4	0	1	4	1	0	0	1	3	0
Ha6_00047996	Ha6_00047996	protein_coding	Ha6	21584669	21588165	-	1143	705	66	197	1187	21	0	348	77	561	253
Ha6_00047998	Ha6_00047998	protein_coding	Ha6	21639145	21643115	+	1202	142	137	27	782	165	3	37	84	23	2287
Ha6_00048002	Ha6_00048002	protein_coding	Ha6	21923473	21929244	-	3468	427	157	188	620	30	56	99	62	376	321
Ha6_00048004	Ha6_00048004	protein_coding	Ha6	22018129	22019614	-	444	166	17	27	85	1	2	33	0	91	78
Ha6_00048007	Ha6_00048007	protein_coding	Ha6	22072022	22077488	-	2038	1503	334	211	2143	57	9	1295	117	1114	819
Ha6_00048009	Ha6_00048009	protein_coding	Ha6	22092818	22096575	+	1323	3756	220	11	605	10	3	204	37	773	75
Ha6_00048010	Ha6_00048010	protein_coding	Ha6	22113631	22116578	+	1633	130	32	69	243	0	38	68	13	115	50
Ha6_00048011	Ha6_00048011	protein_coding	Ha6	22170549	22176908	-	2182	7045	2158	245	6700	230	16	3501	1150	4851	4766
Ha6_00048012	Ha6_00048012	protein_coding	Ha6	22271439	22275211	+	2040	63	28	76	288	12	0	106	38	190	79
Ha6_00048013	Ha6_00048013	protein_coding	Ha6	22275380	22293234	-	653	39	5	0	8	239	0	68248	3	26	8
Ha6_00048017	Ha6_00048017	protein_coding	Ha6	22320080	22322338	-	1008	32	228	4	48	6	2	17	177	386	414
Ha6_00048018	Ha6_00048018	protein_coding	Ha6	22407360	22412329	+	1998	0	0	0	0	0	2	2	24	3	2
Ha6_00048019	Ha6_00048019	protein_coding	Ha6	22476864	22481651	-	747	637	7	123	241	3	4	76	23	376	463
Ha6_00048020	Ha6_00048020	protein_coding	Ha6	22490236	22497706	-	899	58	0	1	59	1	96	64	113	91	71
Ha6_00048022	Ha6_00048022	protein_coding	Ha6	22671466	22677817	-	1847	2483	382	791	1549	106	4	1017	89	1608	902
Ha6_00048023	Ha6_00048023	protein_coding	Ha6	22784271	22787717	+	1654	2583	3217	1279	11069	563	23	6994	461	216	3248
Ha6_00048025	Ha6_00048025	protein_coding	Ha6	22930373	22935533	+	2487	2	45	535	382	31	128	130	11	248	59
Ha6_00048026	Ha6_00048026	protein_coding	Ha6	22936596	22940981	-	591	123	22	0	153	10	0	14	8	148	15
Ha6_00048027	Ha6_00048027	protein_coding	Ha6	23042776	23043835	+	954	59	9	6	65	4	5	70	7	68	49
Ha6_00048028	Ha6_00048028	protein_coding	Ha6	23044656	23049969	-	2019	29	1	10	25	3	12	777	125	34	7
Ha6_00048030	Ha6_00048030	protein_coding	Ha6	23074190	23075473	-	615	2	0	2	3	0	0	2	0	1	0
Ha6_00048032	Ha6_00048032	protein_coding	Ha6	23085115	23085755	+	224	0	1	4	3	0	10	5	4	7	11
Ha6_00048034	Ha6_00048034	protein_coding	Ha6	23169689	23170105	+	417	33	22	13	49	23	2	121	98	127	279
Ha6_00048036	Ha6_00048036	protein_coding	Ha6	23187650	23190100	+	572	1085	189	112	873	289	13	538	89	452	1290
Ha6_00048038	Ha6_00048038	protein_coding	Ha6	23214753	23218109	+	1369	1223	182	81	678	159	845	1069	186	727	1095
Ha6_00048039	Ha6_00048039	protein_coding	Ha6	23218931	23222106	-	1851	767	126	139	812	40	3	589	86	511	341
Ha6_00048040	Ha6_00048040	protein_coding	Ha6	23271326	23276638	-	1610	2	3	10	19	2	0	5	7	9	9
Ha6_00048041	Ha6_00048041	protein_coding	Ha6	23278009	23285033	-	2174	6166	1073	2179	15823	377	38	4436	623	8258	6170
Ha6_00048043	Ha6_00048043	protein_coding	Ha6	23395731	23399254	+	1035	1094	72	213	1073	21	14	211	39	928	210
Ha6_00048045	Ha6_00048045	protein_coding	Ha6	23410675	23412087	-	1185	10189	521	378	3634	153	473	1648	444	3726	3131
Ha6_00048049	Ha6_00048049	protein_coding	Ha6	23608640	23608984	+	345	0	0	1	4	0	3	3	0	2	4
Ha6_00048050	Ha6_00048050	protein_coding	Ha6	23646458	23647724	-	954	14	0	10	10	1	0	13	2	9	6
Ha6_00048051	Ha6_00048051	protein_coding	Ha6	23694509	23697132	+	948	44	7	5	36	0	2	27	4	37	11
Ha6_00048054	Ha6_00048054	protein_coding	Ha6	23827843	23834779	-	1569	341	81	11	200	62	1	205	56	226	212
Ha6_00048058	Ha6_00048058	protein_coding	Ha6	23935724	23937229	-	1506	8	4	1	13	0	0	2	0	10	0
Ha6_00048059	Ha6_00048059	protein_coding	Ha6	24085835	24089749	+	3354	586	178	305	1016	31	42	132	168	926	360
Ha6_00048060	Ha6_00048060	protein_coding	Ha6	24128462	24131342	+	780	339	64	75	325	34	6	423	273	143	330
Ha6_00048061	Ha6_00048061	protein_coding	Ha6	24137597	24138933	+	582	748	124	25	347	40	132498	204	1819	531	782
Ha6_00048062	Ha6_00048062	protein_coding	Ha6	24155432	24158954	-	1170	1445	224	282	1786	106	80	1339	269	1934	648
Ha6_00048064	Ha6_00048064	protein_coding	Ha6	24172118	24174203	-	657	35	9	16	85	0	441	41	9	26	42
Ha6_00048065	Ha6_00048065	protein_coding	Ha6	24187330	24190755	+	1649	490	83	115	851	30	4	358	60	485	259
Ha6_00048066	Ha6_00048066	protein_coding	Ha6	24191471	24195179	-	1459	122	14	35	123	5	0	45	6	98	70
Ha6_00048069	Ha6_00048069	protein_coding	Ha6	24458901	24460434	-	1352	61	5	14	255	6	4	317	41	105	77
Ha6_00048070	Ha6_00048070	protein_coding	Ha6	24497743	24500510	-	874	43	14	5	655	14	3495	95	302	125	85
Ha6_00048072	Ha6_00048072	protein_coding	Ha6	24613634	24615298	-	578	738	36	54	550	7	87	310	48	517	129
Ha6_00048076	Ha6_00048076	protein_coding	Ha6	24689619	24691967	-	1491	65	4	20	64	8	0	1	5	132	16
Ha6_00048078	Ha6_00048078	protein_coding	Ha6	24766307	24768335	+	1935	0	5	0	1	3	0	1	1853	0	2
Ha6_00048079	Ha6_00048079	protein_coding	Ha6	24773495	24776933	+	1143	556	136	37	336	49	59	159	300	345	335
Ha6_00048080	Ha6_00048080	protein_coding	Ha6	24796471	24803544	+	2964	518	125	229	645	10	22	162	180	960	217
Ha6_00048081	Ha6_00048081	protein_coding	Ha6	24803668	24809762	-	3645	528	140	163	633	31	61	253	290	431	573
Ha6_00048082	Ha6_00048082	protein_coding	Ha6	24812878	24815957	-	993	5574	726	480	4504	392	50	2674	1387	2736	5227
Ha6_00048084	Ha6_00048084	protein_coding	Ha6	24855427	24857453	+	1662	1	0	2	0	0	1	0	0	2	1
Ha6_00048085	Ha6_00048085	protein_coding	Ha6	24858294	24861753	-	327	14	0	14	4	7	0	12	0	11	8
Ha6_00048088	Ha6_00048088	protein_coding	Ha6	24882825	24886473	+	2206	338	46	253	503	3	6	81	1	187	104
Ha6_00048092	Ha6_00048092	protein_coding	Ha6	25090930	25093611	-	1491	985	6	24	1	0	0	0	19	536	3
Ha6_00048093	Ha6_00048093	protein_coding	Ha6	25099981	25110806	-	3596	470	158	217	619	18	19	331	306	679	309
Ha6_00048094	Ha6_00048094	protein_coding	Ha6	25119066	25122084	+	1429	2134	1673	694	2414	483	43	1555	409	2116	2298
Ha6_00048095	Ha6_00048095	protein_coding	Ha6	25126894	25129632	+	1099	16835	1130	550	13784	952	329	4128	957	7661	6943
Ha6_00048096	Ha6_00048096	protein_coding	Ha6	25129693	25132620	-	1890	4	1	0	2	0	0	1	0	0	1
Ha6_00048097	Ha6_00048097	protein_coding	Ha6	25137541	25140911	-	1594	3176	445	1427	3183	29	12	164	71	1659	204
Ha6_00048098	Ha6_00048098	protein_coding	Ha6	25141956	25144120	-	936	219	58	51	305	14	0	91	10	118	78
Ha6_00048099	Ha6_00048099	protein_coding	Ha6	25150281	25162981	-	5207	476	366	170	749	63	511	1262	600	650	936
Ha6_00048100	Ha6_00048100	protein_coding	Ha6	25164552	25168002	-	1393	1089	132	280	1189	33	9	681	189	929	439
Ha6_00048102	Ha6_00048102	protein_coding	Ha6	25309106	25309981	+	876	4	0	1	0	0	0	0	1	4	6
Ha6_00048103	Ha6_00048103	protein_coding	Ha6	25313209	25317021	+	1080	6	2	0	0	0	1	0	0	5	5
Ha6_00048104	Ha6_00048104	protein_coding	Ha6	25322353	25324369	+	1055	37384	15082	33266	22285	423	50	35	661	16427	10229
Ha6_00048105	Ha6_00048105	protein_coding	Ha6	25328514	25331429	+	894	363	84	95	311	7	0	129	20	119	61
Ha6_00048106	Ha6_00048106	protein_coding	Ha6	25335309	25337755	+	1489	382	80	82	368	22	0	652	39	247	162
Ha6_00048113	Ha6_00048113	protein_coding	Ha6	25517804	25520829	+	1858	652	189	553	2588	96	8	1101	127	559	475
Ha6_00048114	Ha6_00048114	protein_coding	Ha6	25521785	25526092	-	1613	450	158	102	894	26	4	108	87	855	290
Ha6_00048115	Ha6_00048115	protein_coding	Ha6	25540608	25546296	-	1800	92	49	73	44	11	0	83	91	756	78
Ha6_00048116	Ha6_00048116	protein_coding	Ha6	25586618	25589754	+	588	35	12	1	11	0	1	21	61	14	48
Ha6_00048117	Ha6_00048117	protein_coding	Ha6	25617507	25618839	+	846	3	2	0	8	0	0	0	0	7	4
Ha6_00048119	Ha6_00048119	protein_coding	Ha6	25674982	25676615	-	794	0	0	4	1	0	0	1	0	1	1
Ha6_00048129	Ha6_00048129	protein_coding	Ha6	26262879	26265748	+	2084	50333	4805	3345	5289	978	92	19676	1516	8465	7873
Ha6_00048130	Ha6_00048130	protein_coding	Ha6	26270089	26271957	-	1080	8235	391	128	4808	56	9	495	337	5852	925
Ha6_00048131	Ha6_00048131	protein_coding	Ha6	26284261	26285987	-	1305	3	445	1788	2767	122	0	2637	76	2	697
Ha6_00048132	Ha6_00048132	protein_coding	Ha6	26330869	26332852	+	723	563	52	32	322	6	29	149	122	330	137
Ha6_00048134	Ha6_00048134	protein_coding	Ha6	26348618	26350080	+	918	5	2	7	29	0	3	16	0	23	7
Ha6_00048137	Ha6_00048137	protein_coding	Ha6	26389801	26391989	-	1393	4	9	91	113	12	6	189	9	40	13
Ha6_00048140	Ha6_00048140	protein_coding	Ha6	26459726	26461138	+	1191	85	8	1	4	3	0	9	68	2306	0
Ha6_00048145	Ha6_00048145	protein_coding	Ha6	26822521	26828301	-	2624	115	24	31	87	9	1	89	28	153	95
Ha6_00048146	Ha6_00048146	protein_coding	Ha6	26845766	26846023	-	258	23	22	1	79	51	0	384	16	666	75
Ha6_00048148	Ha6_00048148	protein_coding	Ha6	26879278	26883891	-	1715	0	1	11	5	1	0	11	0	1	3
Ha6_00048150	Ha6_00048150	protein_coding	Ha6	26968795	26973561	-	3063	4201	631	1006	3794	390	39	6065	342	3913	1771
Ha6_00048151	Ha6_00048151	protein_coding	Ha6	27008229	27010228	+	1371	1431	126	139	900	48	186	423	244	946	572
Ha6_00048154	Ha6_00048154	protein_coding	Ha6	27106848	27108604	-	1170	128	123	76	5606	115	1	955	20	287	155
Ha6_00048157	Ha6_00048157	protein_coding	Ha6	27244503	27246667	-	1281	2145	366	538	1500	76	7	1324	150	826	830
Ha6_00048159	Ha6_00048159	protein_coding	Ha6	27294586	27296885	-	2139	106	74	227	594	88	4	366	32	137	84
Ha6_00048160	Ha6_00048160	protein_coding	Ha6	27330467	27334124	+	1512	61	122	5	421	52	186	353	4799	98	2862
Ha6_00048161	Ha6_00048161	protein_coding	Ha6	27417540	27421706	+	891	6476	404	624	5794	87	24	1160	286	3097	2083
Ha6_00048163	Ha6_00048163	protein_coding	Ha6	27691199	27691660	+	297	31	62	19	566	145	1	1272	37	1135	542
Ha6_00048168	Ha6_00048168	protein_coding	Ha6	28202259	28217157	+	3896	517	241	114	982	41	92	802	211	725	741
Ha6_00048169	Ha6_00048169	protein_coding	Ha6	28217865	28218801	-	696	34	0	2	35	2	0	33	0	36	5
Ha6_00048173	Ha6_00048173	protein_coding	Ha6	28389727	28393654	-	1215	15	1	3	11	0	0	26	0	5	4
Ha6_00048176	Ha6_00048176	protein_coding	Ha6	28702185	28710799	+	3054	723	103	147	509	8	5	529	87	635	322
Ha6_00048178	Ha6_00048178	protein_coding	Ha6	28753304	28757304	-	2154	1	16	0	0	9	1083	2	3489	3	214
Ha6_00048185	Ha6_00048185	protein_coding	Ha6	28934843	28935100	+	258	2159	1042	46	459	377	1	4986	61	74	1672
Ha6_00048187	Ha6_00048187	protein_coding	Ha6	29347551	29349162	+	942	1093	107	521	559	11	16	128	61	479	149
Ha6_00048188	Ha6_00048188	protein_coding	Ha6	29349661	29353941	-	2145	1200	165	233	1603	21	27	292	159	1589	342
Ha6_00048189	Ha6_00048189	protein_coding	Ha6	29358885	29360297	+	879	73	23	3	295	5	2	52	55	2075	168
Ha6_00048194	Ha6_00048194	protein_coding	Ha6	29838591	29839887	+	1053	0	0	154	3	1	0	2	0	0	1
Ha6_00048195	Ha6_00048195	protein_coding	Ha6	29872806	29877073	+	1950	2311	304	366	1375	136	43	1241	386	1014	1524
Ha6_00048196	Ha6_00048196	protein_coding	Ha6	29898396	29903458	+	1334	0	2	2	9	0	0	0	0	1	2
Ha6_00048198	Ha6_00048198	protein_coding	Ha6	30166507	30171469	-	1903	2561	208	173	507	9	4	317	75	750	357
Ha6_00048200	Ha6_00048200	protein_coding	Ha6	30229653	30230674	-	459	3625	776	320	3030	26	18	88	274	4366	631
Ha6_00048201	Ha6_00048201	protein_coding	Ha6	30283650	30284716	+	512	4042	690	251	3024	21	23	95	466	5301	2029
Ha6_00048205	Ha6_00048205	protein_coding	Ha6	30736927	30738863	-	1267	19	27	48	275	10	0	106	1	15	125
Ha6_00048206	Ha6_00048206	protein_coding	Ha6	30749437	30750507	+	1071	1772	154	103	1022	49	1	945	73	401	575
Ha6_00048208	Ha6_00048208	protein_coding	Ha6	30827008	30827681	+	402	6857	852	1184	4659	539	31	4535	319	2834	3922
Ha6_00048209	Ha6_00048209	protein_coding	Ha6	30890299	30892273	+	756	2	0	3	572	5	0	6	0	13	155
Ha6_00048212	Ha6_00048212	protein_coding	Ha6	30957275	30958189	+	915	2	0	0	4	0	0	9	0	1	12
Ha6_00048213	Ha6_00048213	protein_coding	Ha6	30987891	30989449	+	1497	140	31	13	1005	35	12	630	109	210	464
Ha6_00048214	Ha6_00048214	protein_coding	Ha6	31005297	31011199	-	1867	373	37	143	479	14	2	183	22	320	119
Ha6_00048216	Ha6_00048216	protein_coding	Ha6	31017307	31020776	+	1969	281	145	201	507	29	5	217	46	831	222
Ha6_00048218	Ha6_00048218	protein_coding	Ha6	31081662	31083743	-	1623	266	107	90	277	44	2	520	77	151	358
Ha6_00048219	Ha6_00048219	protein_coding	Ha6	31123197	31125976	-	909	4171	358	119	1610	91	1	1205	267	2302	1325
Ha6_00048220	Ha6_00048220	protein_coding	Ha6	31147922	31151067	-	1215	0	60	1	0	27	5393	0	10423	0	1295
Ha6_00048221	Ha6_00048221	protein_coding	Ha6	31164404	31167940	+	1904	1621	154	81	224	5	6	24	16	251	143
Ha6_00048222	Ha6_00048222	protein_coding	Ha6	31345915	31351211	+	1101	12154	71	5	124	3	3	55	734	953	119
Ha6_00048223	Ha6_00048223	protein_coding	Ha6	31419838	31421926	-	1099	1793	255	66	1960	114	21	787	208	1725	930
Ha6_00048224	Ha6_00048224	protein_coding	Ha6	31446807	31449407	+	801	187	40	56	314	10	6	98	27	284	77
Ha6_00048226	Ha6_00048226	protein_coding	Ha6	31483192	31489443	+	3508	26	6	11	26	2	3	24	14	36	15
Ha6_00048231	Ha6_00048231	protein_coding	Ha6	31617398	31618967	-	424	3	6	6	25	4	1	23	14	24	18
Ha6_00048236	Ha6_00048236	protein_coding	Ha6	31860924	31862755	-	1167	31	13	5	18	0	0	30	6	36	10
Ha6_00048237	Ha6_00048237	protein_coding	Ha6	31877881	31880146	-	1124	37	0	71	18	3	0	45	4	36	31
Ha6_00048246	Ha6_00048246	protein_coding	Ha6	32339929	32341075	+	315	172	31	18	122	12	0	50	11	132	89
Ha6_00048253	Ha6_00048253	protein_coding	Ha6	32735125	32737452	-	833	740	83	68	548	31	2	345	47	384	602
Ha6_00048254	Ha6_00048254	protein_coding	Ha6	32741499	32744355	-	1776	0	17	14	50	0	1	39	4	19	29
Ha6_00048258	Ha6_00048258	protein_coding	Ha6	32916651	32916893	-	243	29	40	22	174	60	6	1235	51	705	218
Ha6_00048259	Ha6_00048259	protein_coding	Ha6	32942739	32944441	-	999	17	7	1	15	0	8	10	11	12	5
Ha6_00048260	Ha6_00048260	protein_coding	Ha6	33013989	33018142	+	1797	5	5	14	53	2	1	33	2	27	27
Ha6_00048261	Ha6_00048261	protein_coding	Ha6	33044576	33047758	+	1786	1274	573	28	2643	38	38	773	327	3631	735
Ha6_00048262	Ha6_00048262	protein_coding	Ha6	33148009	33148559	-	348	43	6	7	46	0	0	25	7	51	31
Ha6_00048263	Ha6_00048263	protein_coding	Ha6	33155737	33159693	-	912	19	4	3	29	0	0	11	5	10	27
Ha6_00048265	Ha6_00048265	protein_coding	Ha6	33252160	33256601	-	2833	28	79	59	429	9	28	30	72	135	234
